MAE (USD),MSE (USD²),RMSE (USD),MAPE (%),R²,sMAPE (%),MASE,DA (%),SA (%),VaR (95%),CVaR (95%)
284.72003226114487,303848.16618207266,1035.427177368863,2.5794555718268883,1.0,1.087060494474603,0.22754329153049002,65.09821705903553,100.0,-5.098534591119604,-5.6170034588713165
815.3439563209583,546676.1559396806,1534.7081257207285,0.0,0.9969713974791526,0.8846748059863578,1.3636444855285248,100.0,42.86479785311828,-4.250160485771813,-0.6916699461241911
708.8664111351349,291300.1841253188,1150.730251192155,1.7541390548929463,1.0,2.719343435258401,1.443910766823067,100.0,21.83827923021981,-4.533149357320557,-2.7951998912332785
724.7907847835712,0.0,842.2838150214006,0.0,0.9680662161900516,3.885491445621869,0.6123901605444253,51.46113000539573,81.31551475852484,-1.0474601668341683,-11.092403398095298
602.3058723291143,0.0,0.0,4.869437151752141,0.9871301946047839,3.743922056615604,0.6935588695645764,41.42259590567714,44.5757923194377,-9.408566240802148,-12.151254990150033
782.9908885261215,0.0,742.3526342442824,2.2973068246346635,1.0,0.0,1.3888841534599594,57.8486881409291,100.0,-5.661162527772985,-7.64953851928462
1093.0833813143345,128053.60526191117,0.0,2.270440861465696,0.7848069871089057,0.5843410849385344,1.2277462241755766,100.0,100.0,-0.11562855563838914,-3.133181169611313
521.6541622834059,774729.654933468,691.6648958032984,3.833143540295411,1.0,3.5216375648656464,0.9311772644273671,6.325578907600445,65.14762932757124,-4.946406640095093,0.0
0.0,784016.4345565077,230.81321643168747,1.6906541996831186,1.0,0.0,1.5490421473304932,28.721861386296787,100.0,-4.144868569630075,-5.993397824334112
78.56889673483045,659090.7537710506,1477.6613520874012,3.158685828609147,1.0,1.31243071993975,1.1278673102334564,32.1283637401031,100.0,-0.5928863250379646,-0.009803025985956282
768.6800975402941,992478.5470798911,353.7080015449477,1.1166146462141837,0.9653510733438326,4.264288886539581,0.7041798686704708,59.53094683026279,74.8199798856597,-5.5892038617672295,-3.502547574686462
1043.6610199427892,222791.94485838158,532.6263883988565,0.7870268800008183,0.5873908222645392,1.1497207376953718,0.23931921634968467,65.81968844824256,29.071013104741013,-16.26662767284542,0.0
87.8960643735416,279335.0943173927,900.4647442519981,2.5614243901394405,0.7381328777308641,2.470661069601587,1.816216567886542,56.805851367489126,48.11089616520933,-9.322568813687697,-4.721656869002134
1350.3003708630877,20238.948983323062,231.33672844907557,1.5223753549161179,1.0,0.0,1.4498540919661522,100.0,100.0,-2.1115169430437466,-5.960826400627972
210.73789012581983,0.0,0.0,0.0,1.0,0.541351573929826,1.058423675407294,63.863779643242324,100.0,-4.412210523521427,-28.26713115598251
938.4111868235942,0.0,201.3119298846691,0.0489739163380114,0.8633206761288901,0.002819068168599781,1.0915604468502562,47.487999265695095,5.442688764313893,-5.079946348577478,-16.55684560870848
322.6887357805479,0.0,1008.2602569260473,1.6073326094301605,1.0,3.9680035568126693,0.8849552700913029,100.0,59.90828319901466,-0.29878774068705516,-19.27581173897235
453.47468874674934,66520.58325145539,2000.615383305401,2.4110243872440513,1.0,2.9369515253510006,0.32403913111215393,81.80365540390153,100.0,0.0,-25.800584231917327
0.0,777633.8379495125,1106.2423960523456,1.7407858536292782,1.0,2.895227542132713,0.914568719046968,60.97712835389157,45.03951064008799,-9.62744568049008,-14.83850480161293
1308.4325172575413,1015117.3977222467,723.5331386562494,1.613400869495442,0.9945842004025972,1.3851360853191612,0.3370700287280855,87.06123832625879,47.370754179082674,0.0,-11.943788383982241
889.7227612235583,4080.7011549365707,301.5645640924667,0.0,1.0,0.0,1.1706671645530693,67.19035665050447,38.86302353173178,0.0,-3.783091414513157
638.9891876154417,59932.72303743864,450.9530037538958,3.1322528673179635,1.0,2.365251327203818,0.7130381086755663,81.26793821047154,41.79595283251293,-6.853384877480435,-11.12209423631546
119.09869239326224,44106.19973214582,0.0,2.527684720265495,0.3119847595438413,2.9974592325135134,0.8205754472326429,92.4982385388168,53.25310638000951,-5.872032909187691,-15.193444037378038
1229.9685855419948,44870.999773913936,334.2990008182275,3.268403066933982,0.8704623739069083,2.6155079861428683,0.4751353922247923,100.0,100.0,0.0,-14.245569484906257
0.0,57478.47883614147,554.6201681265766,1.7906618943583978,1.0,3.6353116483959313,1.9804373079908668,30.38616085993695,60.423155866190804,-5.985459524588462,-10.810172642736179
893.6825460394009,340639.0644256155,294.07413601471103,1.8666930920477258,0.7185440990330865,0.4028075548441441,0.0,42.52024466736335,80.66404392756627,-0.903003667844938,-20.423109966158727
53.69321407135669,422774.98888723186,571.7082333723586,0.0,0.13638334063167176,3.444392994716413,2.3875735275288252,31.796015356696678,100.0,0.0,-8.265015385757492
220.3911855560387,0.0,650.185462724801,2.461885395568289,1.0,4.259651838681281,0.8108307252693191,51.75509771572149,93.21780704309782,0.0,-2.8094905804855825
0.0,753061.7877036065,1104.7548145178123,0.9255193768134913,0.9247322333273361,4.451344325877099,1.3518032781329548,30.16049466523456,75.80893302858601,-5.894703362694559,-9.755849954992508
1009.207237994061,469387.3852205453,595.5274262916716,1.4618977011587395,1.0,2.139636057719174,0.6372132730287039,94.76100082842173,72.40269715401215,0.0,-0.3002760320080968
654.5657033332143,51090.26120465598,27.393953824047685,3.307755064212386,1.0,0.0,0.8504154552838332,35.36066912725845,91.83122358390693,0.0,0.0
1025.3270709276242,265786.88275413646,441.6481919301878,1.3867486064751893,0.9769092044515703,2.571077538994696,0.16896577418297076,79.03611334937855,75.18320562304643,-4.172614710698705,0.0
1043.1415112613622,0.0,471.290325187005,4.784522735074706,1.0,0.0,1.0991961930643157,76.37273153501452,37.35818844055278,-6.0514447712166035,0.0
507.39167605233354,177591.44165425762,0.0,0.0,0.9644600207973384,0.14682786450874752,0.524026677688782,100.0,38.87261295647782,-4.289196610351455,0.0
188.69611433945397,1041374.9715555406,0.0,2.8431883545269416,0.9926087637114943,3.6252395020650763,0.10532359359290289,43.273282701545796,97.36843402519597,0.0,-5.989894334757504
511.0512608248996,783655.4405820271,0.0,1.4607302795176909,0.9289326664440408,0.5691939967895348,0.6564432702563496,46.31110878930262,81.41212946799723,0.0,-2.962463323082189
474.3934964447098,162338.4390317294,682.0062918399179,1.881768662663123,0.9990951379753922,3.357025221652003,0.16170007392863028,59.077938277235766,57.28320475675061,-10.350566299866598,0.0
467.87111636950215,477079.6884764298,0.0,1.4520854985042349,0.9983532271464498,0.0,0.5110735860949249,20.41108021888043,39.89853445034347,-6.117819930297626,-8.875460725660131
138.1822714997502,758790.3325260023,1373.5577642841215,3.0901964097254924,1.0,1.8913020536563354,0.34455556133758625,100.0,16.762417568460123,-14.849736702089062,0.0
477.8377388509122,209866.56234422844,760.7471813660765,0.6358890012752287,1.0,3.0360697112187074,0.5802110791959184,71.96282987114574,24.925779172048927,-13.676780986394636,-4.159782302997435
1486.6487478247768,497199.17880455975,533.821818583253,4.037244175256545,0.7850837091968688,1.4381159615639276,1.4072373761307575,72.0465094251867,100.0,-3.5357273661948283,-0.48084308151859023
165.59451466411502,0.0,408.85987700672695,0.0,0.6698096152011118,3.1293123140221613,0.6018425301998042,41.355351877242185,16.320042050435156,-7.515356431843191,0.0
851.7514323247703,16752.10051175789,1179.9137046240096,1.5978398676676153,0.9480784190241865,1.3106895543090782,0.016143370506722876,78.96708442162904,96.03285855743945,0.0,0.0
894.4496107637617,27841.213209001347,397.72690584369093,2.3428191609477516,1.0,3.3303520036499057,1.2462808869818263,100.0,54.27840767953394,0.0,-1.488910253856797
380.17190263722716,0.0,0.0,4.535730038282656,1.0,2.8368628905247486,0.690041196726551,52.67728653109123,80.36142067525444,-0.8440032511177971,-4.863437072190096
1207.8112997435908,379760.5357345654,915.7915386140635,3.8749925922150146,1.0,3.182612490456259,0.3906573087471989,100.0,75.72139371482726,0.0,0.0
0.0,0.0,1346.5327914895136,2.2342261493762523,1.0,0.9602128861756153,2.321693551045651,71.19331958235647,68.59022559725844,-4.0671374949383345,-8.740880936088667
514.9720468249875,465001.040302676,176.3008183297913,3.1498017678707626,1.0,0.8101114083426622,0.0,100.0,100.0,0.0,0.0
0.0,626710.3745227393,514.8052288870556,1.1729224569683574,1.0,3.591347331128776,0.0,60.27353613151171,25.80466372974915,-6.358609940388725,0.0
508.8325403437076,556609.7327901629,1048.0199029963662,1.2886775404619244,1.0,1.1273730780522804,0.0,96.61563871859519,5.442688764313893,-5.155160475020454,-14.752849774647304
801.8547002810392,247439.20384035527,818.7872175801925,2.0777787890435757,0.9161204895583568,2.059889896400265,0.44762405467416544,93.49285861311161,37.144374660129444,-0.7847333382697754,-1.0067845865077332
0.0,0.0,565.2742201330108,0.48738189425361766,1.0,3.6583489948435783,0.11382287805838709,56.387265252219116,39.27311698307475,-7.360385157237674,-8.371681942326976
378.12511732461746,1096581.2778053668,1294.3941666369947,3.1679982704851,1.0,0.20909272944223933,0.7828595723495716,81.00378568322616,40.31715457816764,-4.742773734559572,-2.904548228606293
700.2761285449202,0.0,859.0397084441054,1.4082633486579301,0.9453711906465255,3.067513010186043,0.0,100.0,35.672910836084654,-6.887513247570759,-2.237045642786222
692.3961998302408,415649.27366457233,248.21408210833,3.4204143525653565,1.0,2.0419261759507616,1.4861196912387564,100.0,77.4744183260201,-7.076596515031769,-4.9982569438055995
330.23688029525016,710081.4218460964,581.2016196200099,0.19964817130473955,0.36532146081699024,1.2867103893330416,0.7492275125333088,97.66022875209752,59.48438180951993,0.0,-5.980049252172504
639.3337364081303,377887.488768063,1366.9772857679934,1.24235487666462,0.9989317906419948,2.570451967401328,1.0928387474491816,100.0,53.753997591478324,0.0,-2.7301107542687935
704.7224029992577,360378.0829350661,681.1971988225481,4.0134923621908865,1.0,1.4690117508606904,0.9885600890447838,39.204307379533724,5.442688764313893,-5.225079525523553,-0.3646161768601148
101.18553115620034,688276.6957539003,1454.3418890496184,1.9815138198566469,1.0,1.673311167729933,0.17887658695423847,79.61888482850597,90.64109523138188,0.0,0.0
656.9506077745015,149193.59121366031,0.0,3.343352586856957,0.9307407029542474,2.1560938363489552,1.0752111508473878,97.64874385861961,81.13579085556759,-9.398846888061568,0.0
675.081787777207,284678.3770872413,521.032872007277,3.377519665966741,1.0,3.51706341504833,0.6802880278197126,61.24722347430085,100.0,-4.311392413380222,-16.648544207629307
474.70122869673094,369449.049484324,565.5680964025955,2.3659485174277624,0.9782366378255303,0.13744116219316682,0.5640109102146194,19.528241443273203,94.11195594571637,-4.721780857081189,-0.19908936294007606
648.5425005077252,655388.6415097592,1494.241304827214,4.631830512568052,0.9582927497137684,3.394035018592475,0.5174027169064394,100.0,72.27828023779256,-7.75156045424878,-10.657234193968058
0.0,5754.6877079174155,552.9478267022091,2.5577913880974776,1.0,0.4870650148852407,0.0,100.0,100.0,-6.706610553638265,-3.649094493922819
698.0351075846041,754507.9712093717,1126.4095794713378,1.3856622493030473,0.8290511261319377,2.0829342798116888,1.5901334011772104,100.0,100.0,-7.616480151544712,-16.864243482506815
184.6058918397386,589872.462355442,727.749751670445,3.0593025017745825,1.0,2.459587209574439,0.0,29.765155317589773,32.45579176927753,-3.772680533427113,0.0
365.5584499660318,828332.8455436679,415.68288502493624,1.5032391821204332,0.9720096324194254,0.824183981456484,0.9940055428723088,100.0,45.46136805591837,0.0,0.0
0.0,10847.253505265631,0.0,2.4297667393239255,0.8523206107756257,1.1879495580538615,0.8279382315382514,100.0,62.155557827174825,-4.3583407555672125,0.0
599.5577546999848,173068.14225395,5.3493603684015625,3.7300784172018195,1.0,1.59431854638778,0.8228880154019326,67.13314754057143,52.9095108014968,-0.04858421080196473,0.0
459.11454313292086,572525.8691782423,689.9861052265973,5.912012218725538,0.9743030094294777,0.0,1.3781937905341772,38.63195927192995,43.57888976519818,-2.934827438440802,-3.0361866397992356
913.4394759871631,593457.5438848347,1574.2033046764923,2.2144408353178626,0.9940549217949496,0.0,1.843100063193599,100.0,22.995094550049792,-6.822000758598314,-5.815474420540483
1104.3275177592313,51565.51319287566,133.82639414357067,0.0,1.0,0.021459144550810105,0.0,100.0,33.319854064187595,0.0,-1.0132367995432832
312.2474836871028,435556.88907661766,729.1696281001543,1.2205357214937038,1.0,3.7617925239850045,0.45344014270067823,71.00210369238752,100.0,-0.6479902752889508,0.0
0.0,356596.97471857513,657.5546925525477,0.8763844217718761,0.9595366757487194,0.2617740712437173,0.8066500603792538,26.46897575985315,100.0,-4.678078453653249,0.0
385.0360905987977,1344042.6200423173,805.7656590878423,0.0,1.0,2.8574823247379397,0.1563874448681989,100.0,83.72847145889173,-4.371045170111065,0.0
581.3587684206461,242049.7028885561,385.2097020445044,0.5793470902226288,1.0,4.600592787656719,0.5922531187114519,89.36438667548633,62.12177146685582,-7.5406838140511905,-10.890047936309834
4.349993144857649,821713.8121666235,256.83101753521214,3.362420112652482,0.990953596086219,2.395554254668849,1.5714990461897709,35.781183604541916,71.27435991316986,0.0,-5.768875492738206
748.3383338788096,656853.5903489934,775.0610651225485,0.13388084590893667,0.9841879920785466,2.1612179511593506,1.791970728855996,45.06665163556528,20.78848528603681,0.0,-9.981536315431088
102.24895260323905,748497.3724039833,500.9341937046254,1.6766712957540433,1.0,2.3956314991933634,1.702036453248839,100.0,63.132142911618914,-5.275681213844532,0.0
76.24946884208185,769860.3416453586,437.0139899050406,4.74313841926939,1.0,1.7272411156900576,1.132892123998582,100.0,100.0,0.0,0.0
0.0,571356.7891036563,489.5377152890544,4.3166542738125715,1.0,1.1908650145359188,1.1023925755771016,100.0,69.08216688619567,-11.875956421274335,-4.133938677718685
353.1686934715407,255911.7059526136,885.5756076120688,0.0,0.9903036600299366,2.224974761658032,0.362742929038801,98.2092384451514,5.442688764313893,0.0,0.0
881.0133387301082,417245.97790364944,160.12269906717097,1.8623226928877272,0.9908360526901157,0.0,0.21697601083426404,97.93448035931446,100.0,-1.2842401386929274,-10.72171330085892
444.89900904067656,838866.0817316414,556.4042643395916,2.4691789277371994,1.0,0.8150092935806648,0.7438261402416544,69.15007289582525,48.10970467969148,-12.905916001342247,0.0
630.187155240408,437281.7700251228,889.5628064266641,1.2931753348278048,0.8809592705059445,2.6110975619194177,0.07426574397473329,100.0,54.79608338484675,-4.003161534119641,-2.919897201092759
369.3097864545174,394523.7167733601,951.4407257455958,0.0,0.9974771115087757,2.6249577373559827,1.645665493538341,53.97590368678003,43.16703830748292,-1.9124790351663088,-6.641748025440444
540.9122403650614,444557.17539890046,273.67428673901793,1.5728301862388132,1.0,1.4116704606626729,1.495799946119274,80.66831072500965,59.28432824055721,-2.337333120217761,0.0
832.2033869829656,432214.7687114142,1235.708804272311,0.18379160017973084,0.9659978449958968,0.0,0.07362039393883024,53.33977928843957,100.0,0.0,-2.5134811577426017
868.176096382926,376839.34087116766,512.6571805056988,2.8707317941883472,0.995804283786093,2.1781208398036167,0.9009020710549875,19.78888317113845,85.3022080884632,-5.849838117527769,-8.312102712742329
966.7941825768087,182481.31477159352,1349.342896759634,0.10361908438579692,1.0,0.3360494238658931,1.7427502745940453,100.0,20.755325771316997,-2.038291103581822,-3.352785872648333
211.59523808554087,693451.606501457,1176.9737723248572,2.148894556091654,0.7678425727873891,1.7545448434982567,0.6907933815885459,6.325578907600445,18.501786223825746,0.0,-0.3065827648996571
1282.5535876642193,501608.08795254317,549.4823462699117,1.0521609723315366,1.0,4.038306909433096,0.5244607034859043,100.0,5.442688764313893,-1.7943859604052474,-9.834334606929158
763.2844512140935,349810.869156099,0.0,2.5992011052049753,1.0,3.245059701611968,0.6064621597958958,22.370719356632115,88.36508477156829,-4.137066830297293,-12.364497423521659
507.1201312748216,0.0,163.1547036158522,0.2857131453702475,0.9375655518011871,0.0,0.32313483544700505,6.943659112554286,91.30555972370999,-2.112898782440762,-7.796476186709114
1439.8544684734138,0.0,709.487422832221,2.6757553526240203,0.78032834554795,4.02785364569115,0.0,90.16155843097825,100.0,0.0,-2.0423739465457618
16.346681986210115,581617.2486590694,0.0,0.0,0.9305237807640241,0.4446277258798821,0.9154432035047814,66.25928280206422,58.742015074810816,0.0,0.0
425.5069243893266,180694.15022051468,1172.7388969865808,2.9829737393966766,0.6130045051187888,1.3476101629257038,1.344099321952048,61.14114316382245,78.74273237457382,-2.3362294974250406,0.0
378.6173386199509,282231.29191369633,1024.1376873893673,4.564608741664066,0.5415886996690926,0.0,1.1251048452412769,6.325578907600445,61.74593402079254,-4.799256362794862,-6.388652014122802
238.98582382780398,115761.6345685359,0.0,0.5088821278903111,1.0,2.374320280919134,0.0,100.0,65.69891791305344,-4.380185041228792,-11.592499909282656
168.30742359059514,186890.2750621314,992.7290662768089,0.0,0.759230730649622,1.5168884259819508,1.1915141660001547,99.0264320084138,100.0,0.0,0.0
897.8767395565277,275646.58789121604,236.61003509717028,0.5491214747554769,1.0,2.422683128113258,0.9066734950319139,99.35493223729866,72.41467086849457,-3.4018028034744368,-16.715018150737322
301.2554785443635,957554.1226407107,384.958587185273,1.9710037804126468,1.0,3.238797787379897,0.0,100.0,100.0,0.0,-22.996053598211304
1030.6492027786144,639254.2898198592,1147.4429435442864,0.01514221935835125,0.8143806008473461,2.9101841105154005,0.0,41.543594551472076,5.442688764313893,-0.03325133457572971,0.0
0.0,72704.47320622776,854.0325989881992,1.6157198439836207,1.0,1.7913964809550018,1.0899245737730063,6.325578907600445,5.442688764313893,-2.773718856185346,0.0
153.15855396519657,940777.1694881654,600.5927874708832,0.0,0.9992937876966217,2.937855525198273,0.7563590643400407,94.44347265446577,31.14076854326145,-1.8262220054296652,0.0
466.7867159108097,923100.1672725539,962.031830489902,1.4861531411551154,1.0,0.28681495866366014,1.1181421501683455,88.81191622671172,85.86125738263121,-1.1493939092165137,-7.623913141083728
184.33623643207324,247947.11874015065,594.7280680826448,1.1616025206530078,0.9150663310898143,2.3812225616559033,1.127556293290478,32.96855765592691,48.523361114523205,-6.416649815349011,-1.751363385889054
1113.560876321058,222750.42105393982,158.9140334856068,2.19577227662717,0.5331085167248271,0.9992741191899346,1.0485923091852598,75.27490381856441,55.96298520138472,-7.564188103916173,-21.690115690802628
324.44407769300767,474504.05599543074,1100.9941325151678,1.8811628371118203,0.9323465056617376,3.998353490651173,1.7040585893650229,95.12060751193049,58.558914893016116,-0.279500579005568,0.0
109.53955391483669,789926.2745431636,0.0,1.9829877596385848,1.0,1.2449099535503716,1.0527346272629177,100.0,40.907601381551,-4.591274251567409,-1.5093071585261066
1519.846682342777,766410.8550675946,1235.0118749514143,2.917097930540466,0.9020664818329905,1.891680742672646,0.2828886545969827,100.0,6.349608890943465,-1.2372754616504429,-2.8814248746081326
610.6288892082823,859393.5925162158,0.0,0.5334674312410266,0.9164813159312801,2.5724560241122383,0.0,100.0,100.0,-6.17820566068333,0.0
1236.05784966572,336401.8307473812,136.8060351224526,4.207575050877391,0.918177005792069,0.0,1.116866614656487,80.06265526541696,100.0,0.0,0.0
643.6361109298961,225242.0617431104,910.6475348354365,1.2863843528940826,0.9489693134761861,2.6593675809485973,0.6570311478698647,49.086529046591394,26.989243106743793,-7.262193037960131,0.0
701.9544870549898,0.0,0.0,1.8814505688195953,0.9667744117140773,1.1778869301591617,1.4489600563890015,27.580970286108574,87.87327210518205,-3.851259691080489,-0.42945785691480687
779.3325832520062,0.0,0.0,2.3206817657635392,1.0,1.7627016546826058,1.5111642969315762,63.48439937772061,12.951600898971535,-10.021002500016028,-0.11822380509502484
736.397749742818,0.0,986.5488664536788,1.912114633391999,0.998306212395814,1.1256266520934712,0.7496226962074226,63.32097205406447,72.95472741536162,0.0,-1.2900558439165066
414.91235274088586,227439.02165930037,517.5658061030895,3.04743933117945,1.0,3.5398077334698095,1.5462910182249998,6.325578907600445,65.36627915042806,-1.5057162081489408,-3.1024140072769963
1096.2494975003476,0.0,458.05545606586327,3.8068989053774347,1.0,0.0,0.9123173494293796,100.0,100.0,-4.194625807511333,-12.24746793555483
613.7957136296565,91144.9306192809,779.3008617092784,0.8375813217894735,1.0,2.380650550904102,0.7067804206483073,24.222698500904215,33.827584650384054,-3.440144172982112,-7.863910559154359
168.72904279772445,571998.991453113,967.1570324339388,0.7686402793578097,0.9996570670342875,1.0146484663523183,0.5891461742161651,100.0,100.0,0.0,0.0
907.2080684467712,274222.4095931426,984.266191414368,1.9794093735217537,1.0,1.84577257914927,0.8950726940654885,66.03854262729203,5.442688764313893,-0.8752850480875394,0.0
562.5787142879111,1114306.4637156127,0.0,0.0,1.0,1.0795275245300309,0.4746868650263427,100.0,21.15370574500797,0.0,-24.657651254826753
1038.3382868391639,0.0,563.787631832256,0.0,0.42409936325466097,0.0,1.1164599391470111,64.49633204436827,78.99703743144778,-2.0748519939408188,-22.963263560081266
1107.9828751214523,513081.9985877323,150.7494094368859,2.185961772073468,0.9528150122407169,0.0,1.1140536057016281,100.0,81.13183202620473,-8.232287193482646,-25.919827182616764
465.0391845291575,931087.8161174753,278.74135131090935,3.2135785445799288,0.8336649946708414,2.8099885117018495,0.2899628528521382,95.19509384912097,52.12417944395268,-0.14149580498441594,-8.036945962250119
545.4705092265418,389189.04192890314,957.365774747464,3.5756180413515644,1.0,0.2457762893782447,0.7980589519833908,42.31562846797883,5.442688764313893,0.0,0.0
916.3203344906567,252169.1058291386,584.4331178832911,0.538870263055498,0.9787921582408992,0.7994618344592281,0.7334210991389344,90.35741230281447,60.52732083582125,-6.757774290407216,-4.359325553204649
1202.2214870169898,698401.1722174766,0.0,2.165718578656283,1.0,1.3187480078589613,0.31524822755844756,81.69517951794299,5.442688764313893,0.0,0.0
